cd_conta,ds_conta,2015T2,2015T3,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.04.04.03,Custo dos Serviços Prestados,,,,,,,,,,,,,,,,,,,,,,,,-21658.0,-24240.0,-29529.0,-46700.0,-70176.0,-96249.0,-92070.0,-87829.0,-90149.0,-104196.0,-103636.0,-98747.0,-103142.0,-120386.0,-138171.0,-154126.0,-147177.0,-154726.0
3.04.04.04,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30681.0,1.0,0.0,-460.0,0.0,5254.0,89933.0,-776.0,0.0,0.0,0.0
3.04.05,Outras Despesas Operacionais,0.0,-8351.0,-14371.0,-12505.0,-11160.0,-6180.0,-14341.0,-13101.0,-13728.0,-14767.0,-19958.0,-15505.0,-14947.0,-20592.0,-17576.0,-19145.0,-20142.0,-13143.0,-13715.0,-16352.0,-31570.0,-24116.0,-22854.0,-22810.0,-34998.0,-40283.0,-28423.0,-50049.0,-64946.0,244769.0,-58331.0,-59835.0,-63641.0,-65362.0,-66832.0,-66956.0,-82990.0,-80899.0,-78175.0,-74323.0,-84477.0
3.04.05.01,Despesas Tributárias,,,,,,-42093.0,,,,-55079.0,,,,-69791.0,,,-19809.0,-49205.0,-13691.0,-16342.0,-31541.0,-23097.0,-21072.0,-24619.0,-40933.0,-42065.0,-39868.0,-50049.0,-64950.0,-51963.0,-58331.0,-59835.0,-63421.0,-65582.0,-66646.0,-66956.0,-82650.0,-81425.0,-77379.0,-73568.0,-79808.0
3.04.05.02,Outras receitas/despesas operacionais,,,,,,-1316.0,,,,0.0,,,,0.0,,,-333.0,310.0,0.0,-10.0,0.0,-27.0,-1782.0,1809.0,0.0,7717.0,0.0,0.0,0.0,308181.0,0.0,0.0,0.0,0.0,-186.0,0.0,0.0,186.0,-796.0,-755.0,0.0
3.04.05.03,Participações nos Resultados,,,,,,-807.0,,,,-858.0,,,,-1211.0,,,,-969.0,-24.0,0.0,-29.0,-992.0,0.0,0.0,5935.0,-5935.0,11445.0,0.0,4.0,-11449.0,0.0,0.0,-220.0,220.0,0.0,0.0,-340.0,340.0,0.0,0.0,-4669.0
3.04.06,Resultado de Equivalência Patrimonial,0.0,258622.0,236255.0,225581.0,238874.0,246067.0,247407.0,269484.0,241597.0,279148.0,257764.0,235798.0,273438.0,325338.0,293124.0,278527.0,327219.0,278407.0,319693.0,307530.0,323132.0,320296.0,328163.0,327199.0,305828.0,366547.0,399987.0,492495.0,519206.0,526438.0,587373.0,651547.0,749785.0,680745.0,638011.0,414164.0,762395.0,868767.0,807866.0,784029.0,875494.0
3.05,EBIT,0.0,314657.0,308235.0,278332.0,301900.0,320973.0,364010.0,375810.0,351920.0,358611.0,432420.0,365295.0,396883.0,477907.0,446995.0,432686.0,487661.0,341723.0,462260.0,436451.0,605944.0,520827.0,486672.0,477328.0,584514.0,637149.0,629720.0,758887.0,867018.0,1065796.0,919197.0,952865.0,1062175.0,1016991.0,979601.0,762400.0,1192223.0,1288799.0,1152668.0,1112528.0,1232609.0
3.06,Resultado Financeiro,0.0,383.0,2717.0,4731.0,5635.0,1021.0,4217.0,7007.0,6577.0,6447.0,2733.0,6630.0,6872.0,7661.0,4141.0,13238.0,12215.0,5350.0,4647.0,5912.0,3819.0,5963.0,-180.0,2444.0,5012.0,3296.0,14034.0,21273.0,28936.0,33445.0,15189.0,31847.0,31653.0,35179.0,-7282.0,17758.0,67893.0,35123.0,28696.0,45476.0,51095.0
3.06.01,Receitas Financeiras,0.0,383.0,2717.0,4731.0,5635.0,7031.0,8482.0,8232.0,6577.0,6447.0,7050.0,8264.0,6872.0,7662.0,4508.0,13365.0,12215.0,5350.0,5487.0,5913.0,3822.0,5960.0,842.0,2444.0,5568.0,6729.0,14232.0,21274.0,29104.0,33572.0,37870.0,40296.0,32508.0,37139.0,26552.0,36217.0,69993.0,39465.0,35449.0,47213.0,52282.0
3.06.02,Despesas Financeiras,0.0,0.0,0.0,0.0,0.0,-6010.0,-4265.0,-1225.0,0.0,0.0,-4317.0,-1634.0,0.0,-1.0,-367.0,-127.0,0.0,0.0,-840.0,-1.0,-3.0,3.0,-1022.0,0.0,-556.0,-3433.0,-198.0,-1.0,-168.0,-127.0,-22681.0,-8449.0,-855.0,-1960.0,-33834.0,-18459.0,-2100.0,-4342.0,-6753.0,-1737.0,-1187.0
3.07,LAIR,0.0,315040.0,310952.0,283063.0,307535.0,321994.0,368227.0,382817.0,358497.0,365058.0,435153.0,371925.0,403755.0,485568.0,451136.0,445924.0,499876.0,347073.0,466907.0,442363.0,609763.0,526790.0,486492.0,479772.0,589526.0,640445.0,643754.0,780160.0,895954.0,1099241.0,934386.0,984712.0,1093828.0,1052170.0,972319.0,780158.0,1260116.0,1323922.0,1181364.0,1158004.0,1283704.0
3.08,IR/CSLL,0.0,-27715.0,-32439.0,-28799.0,-36557.0,-36156.0,-46997.0,-42475.0,-43847.0,-42430.0,-65006.0,-48471.0,-44941.0,-60376.0,-55698.0,-62276.0,-62766.0,-27212.0,-52977.0,-48425.0,-101633.0,-73375.0,-54835.0,-53138.0,-97390.0,-94720.0,-86716.0,-99372.0,-129704.0,-197372.0,-120015.0,-115303.0,-119515.0,-128019.0,-116610.0,-126395.0,-171403.0,-156923.0,-130945.0,-129596.0,-142950.0
3.11,Lucro Líquido,0.0,287325.0,278513.0,254264.0,270978.0,285838.0,321230.0,340342.0,314650.0,322628.0,370147.0,323454.0,358814.0,425192.0,395438.0,383648.0,437110.0,319861.0,413930.0,393938.0,508130.0,453415.0,431657.0,426634.0,492136.0,545725.0,557038.0,680788.0,766250.0,948764.0,814371.0,869409.0,974313.0,924151.0,855709.0,653763.0,1088713.0,1166999.0,1050419.0,1028408.0,1140754.0
3.11.01,Atribuído a Controladora,0.0,287325.0,278513.0,254264.0,270978.0,285838.0,321230.0,340342.0,314650.0,322628.0,370147.0,323454.0,358814.0,425192.0,395438.0,383648.0,437110.0,319861.0,413930.0,393938.0,508130.0,453415.0,431657.0,426634.0,492136.0,545725.0,557038.0,680788.0,766250.0,948764.0,814371.0,869409.0,974313.0,-2658093.0,855709.0,653763.0,1088713.0,-2598185.0,1050419.0,0.0,1140754.0
3.99,Lucro por Ação (Reais/Ação),0.0,0.23944,0.23209,0.21189,0.22581,0.2382,0.26769,0.28362,0.26221,0.26886,0.30846,0.26954,0.29901,0.35433,0.32953,0.31971,0.36426,0.26655,0.34494,0.32828,0.16938,-0.2528,0.14389,0.14221,0.16405,0.18185,0.18568,0.22693,0.25542,0.31625,0.27146,0.2898,0.32477,0.30805,0.28524,0.21792,0.3629,0.389,0.35014,0.3428,0.38025
