cd_conta,conta,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2.02.06,Lucros e Receitas a Apropriar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03,Patrimônio Líquido Consolidado,78524.0,85249.0,87760.0,98341.0,94371.0,112358.0,120263.0,120637.0,149620.0,170282.0,183768.0,197083.0,201418.0,190314.0,188402.0,181702.0,180778.0,167849.0,156785.0,163683.0,155976.0,146718.0,144292.0,135720.0,132050.0,132289.0,134715.0
2.03.01,Capital Social Realizado,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0,73436.0
2.03.02,Reservas de Capital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.03,Reservas de Reavaliação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.04,Reservas de Lucros,7567.0,7567.0,7567.0,10930.0,22221.0,26343.0,26343.0,47286.0,76444.0,53423.0,111054.0,124679.0,124679.0,124679.0,124679.0,110644.0,110644.0,110644.0,110644.0,94119.0,94119.0,94119.0,94119.0,67487.0,67487.0,67487.0,67487.0
2.03.05,Lucros/Prejuízos Acumulados,-3224.0,3553.0,6099.0,13369.0,-1811.0,12209.0,20267.0,0.0,0.0,43909.0,0.0,0.0,4651.0,-6120.0,-7696.0,0.0,-577.0,-13065.0,-23847.0,0.0,-7384.0,-16297.0,-18385.0,0.0,-3321.0,-2753.0,-3.0
2.03.06,Ajustes de Avaliação Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.07,Ajustes Acumulados de Conversão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.08,Outros Resultados Abrangentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.09,Participação dos Acionistas Não Controladores,745.0,693.0,658.0,606.0,525.0,370.0,217.0,-85.0,-260.0,-486.0,-722.0,-1032.0,-1348.0,-1681.0,-2017.0,-2378.0,-2725.0,-3166.0,-3448.0,-3872.0,-4195.0,-4540.0,-4878.0,-5203.0,-5552.0,-5881.0,-6205.0
